1;122;28;1
1;123;28;1
1;124;28;1
1;125;28;1
1;126;28;1
1;127;28;1
1;128;28;1
1;129;28;1
1;130;28;1
1;131;28;1
1;132;28;1
1;133;28;1
1;134;28;1
1;135;28;1
1;136;28;1
1;137;28;1
1;138;28;1
1;139;28;1
1;140;28;1
1;141;28;1
1;142;33;1
1;143;33;1
1;144;33;1
1;145;33;1
1;146;33;1
1;147;33;1
1;148;33;1
1;149;33;1
2;0;5;1
2;1;5;1
2;2;5;1
2;3;5;1
2;4;5;1
2;5;5;1
2;6;5;1
2;7;5;1
2;8;5;1
2;9;89;2
2;10;89;2
2;11;74;2
2;12;74;2
2;13;74;2
2;14;74;2
2;15;74;2
2;16;74;2
2;17;74;2
2;18;74;2
2;19;74;2
2;20;67;2
2;21;67;2
2;22;56;2
2;23;56;2
2;24;56;2
2;25;56;2
2;26;72;2
2;27;72;2
2;28;72;2
2;29;72;2
2;30;72;2
2;31;72;2
2;32;72;2
2;33;93;2
2;34;93;2
2;35;93;2
2;36;93;2
2;37;93;2
2;38;93;2
2;39;93;2
2;40;77;2
2;41;77;2
2;42;77;2
2;43;77;2
2;44;77;2
2;45;77;2
2;46;77;2
2;47;84;2
2;48;84;2
2;49;84;2
2;50;84;2
2;51;84;2
2;52;84;2
2;53;84;2
2;54;87;2
2;55;87;2
2;56;87;2
2;57;101;2
2;58;101;2
2;59;101;2
2;60;101;2
2;61;101;2
2;62;62;2
2;63;62;2
2;64;62;2
2;65;62;2
2;66;62;2
2;67;62;2
2;68;62;2
2;69;62;2
2;70;62;2
2;71;11;1
2;72;11;1
2;73;11;1
2;74;11;1
2;75;11;1
2;76;11;1
2;77;11;1
2;78;11;1
2;79;20;1
2;80;20;1
2;81;20;1
2;82;20;1
2;83;20;1
2;84;20;1
2;85;20;1
2;86;20;1
2;87;20;1
2;88;20;1
2;89;20;1
2;90;20;1
2;91;20;1
2;92;20;1
2;93;20;1
2;94;20;1
2;95;20;1
2;96;20;1
2;97;20;1
2;98;20;1
2;99;28;1
2;100;28;1
2;101;28;1
2;102;28;1
2;103;28;1
2;104;28;1
2;105;28;1
2;106;28;1
2;107;28;1
2;108;28;1
2;109;28;1
2;110;28;1
2;111;28;1
2;112;28;1
2;113;28;1
2;114;28;1
2;115;28;1
2;116;28;1
2;117;28;1
2;118;28;1
2;119;28;1
2;120;28;1
2;121;28;1
2;122;28;1
2;123;28;1
2;124;28;1
2;125;28;1
2;126;28;1
2;127;28;1
2;128;28;1
2;129;28;1
2;130;28;1
2;131;28;1
2;132;28;1
2;133;28;1
2;134;28;1
2;135;28;1
2;136;28;1
2;137;28;1
2;138;28;1
2;139;28;1
2;140;28;1
2;141;33;1
2;142;33;1
2;143;33;1
2;144;33;1
2;145;33;1
2;146;33;1
2;147;33;1
2;148;33;1
2;149;33;1
3;0;5;1
3;1;5;1
3;2;5;1
3;3;5;1
3;4;5;1
3;5;5;1
3;6;5;1
3;7;5;1
3;8;5;1
3;9;89;2
3;10;89;2
3;11;89;2
3;12;89;2
3;13;74;2
3;14;74;2
3;15;74;2
3;16;74;2
3;17;74;2
3;18;74;2
3;19;74;2
3;20;55;2
3;21;55;2
3;22;56;2
3;23;56;2
3;24;56;2
3;25;56;2
3;26;72;2
3;27;72;2
3;28;72;2
3;29;72;2
3;30;72;2
3;31;72;2
3;32;70;2
3;33;93;2
3;34;93;2
3;35;93;2
3;36;93;2
3;37;93;2
3;38;93;2
3;39;93;2
3;40;77;2
3;41;77;2
3;42;77;2
3;43;77;2
3;44;77;2
3;45;77;2
3;46;77;2
3;47;84;2
3;48;84;2
3;49;84;2
3;50;84;2
3;51;84;2
3;52;84;2
3;53;81;2
3;54;87;2
3;55;87;2
3;56;87;2
3;57;87;2
3;58;101;2
3;59;101;2
3;60;101;2
3;61;101;2
3;62;62;2
3;63;62;2
3;64;62;2
3;65;62;2
3;66;62;2
3;67;62;2
3;68;62;2
3;69;62;2
3;70;11;1
3;71;11;1
3;72;11;1
3;73;11;1
3;74;11;1
3;75;11;1
3;76;11;1
3;77;11;1
3;78;11;1
3;79;20;1
3;80;20;1
3;81;20;1
3;82;20;1
3;83;20;1
3;84;20;1
3;85;20;1
3;86;20;1
3;87;20;1
3;88;20;1
3;89;20;1
3;90;20;1
3;91;20;1
3;92;20;1
3;93;20;1
3;94;20;1
3;95;20;1
3;96;20;1
3;97;20;1
3;98;20;1
3;99;20;1
3;100;28;1
3;101;28;1
3;102;28;1
3;103;28;1
3;104;28;1
3;105;28;1
3;106;28;1
3;107;28;1
3;108;28;1
3;109;28;1
3;110;28;1
3;111;28;1
3;112;28;1
3;113;28;1
3;114;28;1
3;115;28;1
3;116;28;1
3;117;28;1
3;118;28;1
3;119;28;1
3;120;28;1
3;121;28;1
3;122;28;1
3;123;28;1
3;124;28;1
3;125;28;1
3;126;28;1
3;127;28;1
3;128;28;1
3;129;28;1
3;130;28;1
3;131;28;1
3;132;28;1
3;133;28;1
3;134;28;1
3;135;28;1
3;136;28;1
3;137;28;1
3;138;28;1
3;139;28;1
3;140;28;1
3;141;33;1
3;142;33;1
3;143;33;1
3;144;33;1
3;145;33;1
3;146;33;1
3;147;33;1
3;148;33;1
3;149;33;1
4;0;5;1
4;1;5;1
4;2;5;1
4;3;5;1
4;4;5;1
4;5;5;1
4;6;5;1
4;7;5;1
4;8;5;1
4;9;5;1
4;10;89;2
4;11;89;2
4;12;89;2
4;13;89;2
4;14;74;2
4;15;74;2
4;16;74;2
4;17;74;2
4;18;74;2
4;19;55;2
4;20;55;2
4;21;55;2
4;22;56;2
4;23;56;2
4;24;56;2
4;25;56;2
4;26;72;2
4;27;72;2
4;28;72;2
4;29;72;2
4;30;72;2
4;31;72;2
4;32;70;2
4;33;70;2
4;34;93;2
4;35;93;2
4;36;93;2
4;37;93;2
4;38;93;2
4;39;93;2
4;40;77;2
4;41;77;2
4;42;77;2
4;43;96;2
4;44;96;2
4;45;96;2
4;46;96;2
4;47;78;2
4;48;78;2
4;49;84;2
4;50;84;2
4;51;84;2
4;52;84;2
4;53;81;2
4;54;81;2
4;55;81;2
4;56;87;2
4;57;87;2
4;58;87;2
4;59;101;2
4;60;101;2
4;61;101;2
4;62;62;2
4;63;62;2
4;64;62;2
4;65;62;2
4;66;62;2
4;67;62;2
4;68;62;2
4;69;11;1
4;70;11;1
4;71;11;1
4;72;11;1
4;73;11;1
4;74;11;1
4;75;11;1
4;76;11;1
4;77;11;1
4;78;11;1
4;79;20;1
4;80;20;1
4;81;20;1
4;82;20;1
4;83;20;1
4;84;20;1
4;85;20;1
4;86;20;1
4;87;20;1
4;88;20;1
4;89;20;1
4;90;20;1
4;91;20;1
4;92;20;1
4;93;20;1
4;94;20;1
4;95;20;1
4;96;20;1
4;97;20;1
4;98;20;1
4;99;20;1
4;100;28;1
4;101;28;1
4;102;28;1
4;103;28;1
4;104;28;1
4;105;28;1
4;106;28;1
4;107;28;1
4;108;28;1
4;109;28;1
4;110;28;1
4;111;28;1
4;112;28;1
4;113;28;1
4;114;28;1
4;115;28;1
4;116;28;1
4;117;28;1
4;118;28;1
4;119;28;1
4;120;28;1
4;121;28;1
4;122;28;1
4;123;28;1
4;124;28;1
4;125;28;1
4;126;28;1
4;127;28;1
4;128;28;1
4;129;28;1
4;130;28;1
4;131;28;1
4;132;28;1
4;133;28;1
4;134;28;1
4;135;28;1
4;136;28;1
4;137;28;1
4;138;28;1
4;139;33;1
4;140;33;1
4;141;33;1
4;142;33;1
4;143;33;1
4;144;33;1
4;145;33;1
4;146;33;1
4;147;33;1
4;148;33;1
4;149;33;1
5;0;5;1
5;1;5;1
5;2;5;1
5;3;5;1
5;4;5;1
5;5;5;1
5;6;5;1
5;7;5;1
5;8;5;1
5;9;5;1
5;10;5;1
5;11;89;2
5;12;89;2
5;13;89;2
5;14;89;2
5;15;74;2
5;16;74;2
5;17;55;2
5;18;55;2
5;19;55;2
5;20;55;2
5;21;55;2
5;22;55;2
5;23;56;2
5;24;56;2
5;25;56;2
5;26;72;2
5;27;72;2
5;28;72;2
5;29;72;2
5;30;72;2
5;31;72;2
5;32;70;2
5;33;70;2
5;34;70;2
5;35;93;2
5;36;93;2
5;37;93;2
5;38;93;2
5;39;92;2
5;40;92;2
5;41;92;2
5;42;96;2
5;43;96;2
5;44;96;2
5;45;96;2
5;46;96;2
5;47;78;2
5;48;78;2
5;49;78;2
5;50;84;2
5;51;84;2
5;52;84;2
5;53;81;2
5;54;81;2
5;55;81;2
5;56;81;2
5;57;87;2
5;58;87;2
5;59;87;2
5;60;87;2
5;61;101;2
5;62;101;2
5;63;62;2
5;64;62;2
5;65;62;2
5;66;62;2
5;67;11;1
5;68;11;1
5;69;11;1
5;70;11;1
5;71;11;1
5;72;11;1
5;73;11;1
5;74;11;1
5;75;11;1
5;76;11;1
5;77;11;1
5;78;11;1
5;79;20;1
5;80;20;1
5;81;20;1
5;82;20;1
5;83;20;1
5;84;20;1
5;85;20;1
5;86;20;1
5;87;20;1
5;88;20;1
5;89;20;1
5;90;20;1
5;91;20;1
5;92;20;1
5;93;20;1
5;94;20;1
5;95;20;1
5;96;20;1
5;97;20;1
5;98;20;1
5;99;20;1
5;100;28;1
5;101;28;1
5;102;28;1
5;103;28;1
5;104;28;1
5;105;28;1
5;106;28;1
5;107;28;1
5;108;28;1
5;109;28;1
5;110;28;1
5;111;28;1
5;112;28;1
5;113;28;1
5;114;28;1
5;115;28;1
5;116;28;1
5;117;28;1
5;118;28;1
5;119;28;1
5;120;28;1
5;121;28;1
5;122;28;1
5;123;28;1
5;124;28;1
5;125;28;1
5;126;28;1
5;127;28;1
5;128;28;1
5;129;28;1
5;130;28;1
5;131;28;1
5;132;28;1
5;133;28;1
5;134;28;1
5;135;28;1
5;136;28;1
5;137;33;1
5;138;33;1
5;139;33;1
5;140;33;1
5;141;33;1
5;142;33;1
5;143;33;1
5;144;33;1
5;145;33;1
5;146;33;1
5;147;33;1
5;148;33;1
5;149;33;1
6;0;5;1
6;1;5;1
6;2;5;1
6;3;5;1
6;4;5;1
6;5;5;1
6;6;5;1
6;7;5;1
6;8;5;1
6;9;5;1
6;10;5;1
6;11;5;1
6;12;89;2
6;13;89;2
6;14;89;2
6;15;89;2
6;16;55;2
6;17;55;2
6;18;55;2
6;19;55;2
6;20;55;2
6;21;55;2
6;22;55;2
6;23;55;2
6;24;56;2
6;25;56;2
6;26;72;2
6;27;72;2
6;28;72;2
6;29;72;2
6;30;98;2
6;31;98;2
6;32;70;2
6;33;70;2
6;34;70;2
6;35;70;2
6;36;93;2
6;37;93;2
6;38;93;2
6;39;93;2
6;40;92;2
6;41;96;2
6;42;96;2
6;43;96;2
6;44;96;2
6;45;96;2
6;46;78;2
6;47;78;2
6;48;78;2
6;49;78;2
6;50;78;2
6;51;78;2
6;52;81;2
6;53;81;2
6;54;81;2
6;55;81;2
6;56;81;2
6;57;81;2
6;58;87;2
6;59;87;2
6;60;87;2
6;61;87;2
6;62;101;2
6;63;62;2
6;64;62;2
6;65;62;2
6;66;62;2
6;67;11;1
6;68;11;1
6;69;11;1
6;70;11;1
6;71;11;1
6;72;11;1
6;73;11;1
6;74;11;1
6;75;11;1
6;76;11;1
6;77;11;1
6;78;11;1
6;79;20;1
6;80;20;1
6;81;20;1
6;82;20;1
6;83;20;1
6;84;20;1
6;85;20;1
6;86;20;1
6;87;20;1
6;88;20;1
6;89;20;1
6;90;20;1
6;91;20;1
6;92;20;1
6;93;20;1
6;94;20;1
6;95;20;1
6;96;20;1
6;97;20;1
6;98;20;1
6;99;20;1
6;100;28;1
6;101;28;1
6;102;28;1
6;103;28;1
6;104;28;1
6;105;28;1
6;106;28;1
6;107;28;1
6;108;28;1
6;109;28;1
6;110;28;1
6;111;28;1
6;112;28;1
6;113;28;1
6;114;28;1
6;115;28;1
6;116;28;1
6;117;28;1
6;118;28;1
6;119;28;1
6;120;28;1
6;121;28;1
6;122;28;1
6;123;28;1
6;124;28;1
6;125;28;1
6;126;28;1
6;127;28;1
6;128;28;1
6;129;28;1
6;130;28;1
6;131;28;1
6;132;28;1
6;133;28;1
6;134;28;1
6;135;28;1
6;136;33;1
6;137;33;1
6;138;33;1
6;139;33;1
6;140;33;1
6;141;33;1
6;142;33;1
6;143;33;1
6;144;33;1
6;145;33;1
6;146;33;1
6;147;33;1
6;148;33;1
6;149;33;1
7;0;5;1
7;1;5;1
7;2;5;1
7;3;5;1
7;4;5;1
7;5;5;1
7;6;5;1
7;7;5;1
7;8;5;1
7;9;5;1
7;10;5;1
7;11;5;1
7;12;5;1
7;13;89;2
7;14;89;2
7;15;89;2
7;16;89;2
7;17;55;2
7;18;55;2
7;19;55;2
7;20;55;2
7;21;55;2
7;22;55;2
7;23;55;2
7;24;56;2
7;25;56;2
7;26;98;2
7;27;98;2
7;28;98;2
7;29;98;2
7;30;98;2
7;31;98;2
7;32;70;2
7;33;70;2
7;34;70;2
7;35;70;2
7;36;70;2
7;37;93;2
7;38;93;2
7;39;93;2
7;40;93;2
7;41;92;2
7;42;96;2
7;43;96;2
7;44;96;2
7;45;78;2
7;46;78;2
7;47;78;2
7;48;78;2
7;49;78;2
7;50;78;2
7;51;78;2
7;52;81;2
7;53;81;2
7;54;81;2
7;55;81;2
7;56;81;2
7;57;81;2
7;58;81;2
7;59;87;2
7;60;87;2
7;61;87;2
7;62;87;2
7;63;101;2
7;64;62;2
7;65;62;2
7;66;11;1
7;67;11;1
7;68;11;1
7;69;11;1
7;70;11;1
7;71;11;1
7;72;11;1
7;73;11;1
7;74;11;1
7;75;11;1
7;76;11;1
7;77;11;1
7;78;11;1
7;79;20;1
7;80;20;1
7;81;20;1
7;82;20;1
7;83;20;1
7;84;20;1
7;85;20;1
7;86;20;1
7;87;20;1
7;88;20;1
7;89;20;1
7;90;20;1
7;91;20;1
7;92;20;1
7;93;20;1
7;94;20;1
7;95;20;1
7;96;20;1
7;97;20;1
7;98;20;1
7;99;20;1
7;100;20;1
7;101;28;1
7;102;28;1
7;103;28;1
7;104;28;1
7;105;28;1
7;106;28;1
7;107;28;1
7;108;28;1
7;109;28;1
7;110;28;1
7;111;28;1
7;112;28;1
7;113;28;1
7;114;28;1
7;115;28;1
7;116;28;1
7;117;28;1
7;118;28;1
7;119;28;1
7;120;28;1
7;121;28;1
7;122;28;1
7;123;28;1
7;124;28;1
7;125;28;1
7;126;28;1
7;127;28;1
7;128;28;1
7;129;28;1
7;130;28;1
7;131;28;1
7;132;28;1
7;133;28;1
7;134;28;1
7;135;33;1
7;136;33;1
7;137;33;1
7;138;33;1
7;139;33;1
7;140;33;1
7;141;33;1
7;142;33;1
7;143;33;1
7;144;33;1
7;145;33;1
7;146;33;1
7;147;33;1
7;148;33;1
7;149;33;1
8;0;5;1
8;1;5;1
8;2;5;1
8;3;5;1
8;4;5;1
8;5;5;1
8;6;5;1
8;7;5;1
8;8;5;1
8;9;5;1
8;10;5;1
8;11;5;1
8;12;5;1
8;13;89;2
8;14;89;2
8;15;89;2
8;16;89;2
8;17;89;2
8;18;55;2
8;19;55;2
8;20;55;2
8;21;55;2
8;22;55;2
8;23;55;2
8;24;55;2
8;25;98;2
8;26;98;2
8;27;98;2
8;28;98;2
8;29;98;2
8;30;98;2
8;31;98;2
8;32;70;2
8;33;70;2
8;34;70;2
8;35;70;2
8;36;70;2
8;37;93;2
8;38;93;2
8;39;93;2
8;40;93;2
8;41;93;2
8;42;92;2
8;43;76;2
8;44;78;2
8;45;78;2
8;46;78;2
8;47;78;2
8;48;78;2
8;49;78;2
8;50;78;2
8;51;78;2
8;52;81;2
8;53;81;2
8;54;81;2
8;55;81;2
8;56;81;2
8;57;81;2
8;58;81;2
8;59;81;2
8;60;87;2
8;61;87;2
8;62;87;2
8;63;87;2
8;64;101;2
8;65;11;1
8;66;11;1
8;67;11;1
8;68;11;1
8;69;11;1
8;70;11;1
8;71;11;1
8;72;11;1
8;73;11;1
8;74;11;1
8;75;11;1
8;76;11;1
8;77;11;1
8;78;11;1
8;79;20;1
8;80;20;1
8;81;20;1
8;82;20;1
8;83;20;1
8;84;20;1
8;85;20;1
8;86;20;1
8;87;20;1
8;88;20;1
8;89;20;1
8;90;20;1
8;91;20;1
8;92;20;1
8;93;20;1
8;94;20;1
8;95;20;1
8;96;20;1
8;97;20;1
8;98;20;1
8;99;20;1
8;100;20;1
8;101;20;1
8;102;28;1
8;103;28;1
8;104;28;1
8;105;28;1
8;106;28;1
8;107;28;1
8;108;28;1
8;109;28;1
8;110;28;1
8;111;28;1
8;112;28;1
8;113;28;1
8;114;28;1
8;115;28;1
8;116;28;1
8;117;28;1
8;118;28;1
8;119;28;1
8;120;28;1
8;121;28;1
8;122;28;1
8;123;28;1
8;124;28;1
8;125;28;1
8;126;28;1
8;127;28;1
8;128;28;1
8;129;28;1
8;130;28;1
8;131;28;1
8;132;28;1
8;133;28;1
8;134;33;1
8;135;33;1
8;136;33;1
8;137;33;1
8;138;33;1
8;139;33;1
8;140;33;1
8;141;33;1
8;142;33;1
8;143;33;1
8;144;33;1
8;145;33;1
8;146;33;1
8;147;33;1
8;148;33;1
8;149;33;1
9;0;5;1
9;1;5;1
9;2;5;1
9;3;5;1
9;4;5;1
9;5;5;1
9;6;5;1
9;7;5;1
9;8;5;1
9;9;5;1
9;10;5;1
9;11;5;1
9;12;5;1
9;13;89;2
9;14;89;2
9;15;89;2
9;16;89;2
9;17;89;2
9;18;55;2
9;19;55;2
9;20;55;2
9;21;55;2
9;22;55;2
9;23;55;2
9;24;55;2
9;25;98;2
9;26;98;2
9;27;98;2
9;28;98;2
9;29;98;2
9;30;98;2
9;31;98;2
9;32;70;2
9;33;70;2
9;34;70;2
9;35;70;2
9;36;70;2
9;37;94;2
9;38;94;2
9;39;93;2
9;40;93;2
9;41;93;2
9;42;76;2
9;43;76;2
9;44;76;2
9;45;78;2
9;46;78;2
9;47;78;2
9;48;78;2
9;49;78;2
9;50;78;2
9;51;90;2
9;52;90;2
9;53;81;2
9;54;81;2
9;55;81;2
9;56;81;2
9;57;81;2
9;58;81;2
9;59;81;2
9;60;81;2
9;61;87;2
9;62;87;2
9;63;87;2
9;64;87;2
9;65;11;1
9;66;11;1
9;67;11;1
9;68;11;1
9;69;11;1
9;70;11;1
9;71;11;1
9;72;11;1
9;73;11;1
9;74;11;1
9;75;11;1
9;76;11;1
9;77;11;1
9;78;11;1
9;79;11;1
9;80;20;1
9;81;20;1
9;82;20;1
9;83;20;1
9;84;20;1
9;85;20;1
9;86;20;1
9;87;20;1
9;88;20;1
9;89;20;1
9;90;20;1
9;91;20;1
9;92;20;1
9;93;20;1
9;94;20;1
9;95;20;1
9;96;20;1
9;97;20;1
9;98;20;1
9;99;20;1
9;100;20;1
9;101;20;1
9;102;20;1
9;103;28;1
9;104;28;1
9;105;28;1
9;106;28;1
9;107;28;1
9;108;28;1
9;109;28;1
9;110;28;1
9;111;28;1
9;112;28;1
9;113;28;1
9;114;28;1
9;115;28;1
9;116;28;1
9;117;28;1
9;118;28;1
9;119;28;1
9;120;28;1
9;121;28;1
9;122;28;1
9;123;28;1
9;124;28;1
9;125;28;1
9;126;28;1
9;127;28;1
9;128;28;1
9;129;28;1
9;130;28;1
9;131;28;1
9;132;28;1
9;133;33;1
9;134;33;1
9;135;33;1
9;136;33;1
9;137;33;1
9;138;33;1
9;139;33;1
9;140;33;1
9;141;33;1
9;142;33;1
9;143;33;1
9;144;33;1
9;145;33;1
9;146;33;1
9;147;33;1
9;148;33;1
9;149;33;1
10;0;5;1
10;1;5;1
10;2;5;1
10;3;5;1
10;4;5;1
10;5;5;1
10;6;5;1
10;7;5;1
10;8;5;1
10;9;5;1
10;10;5;1
10;11;5;1
10;12;5;1
10;13;89;2
10;14;89;2
10;15;89;2
10;16;89;2
10;17;59;2
10;18;59;2
10;19;59;2
10;20;55;2
10;21;55;2
10;22;55;2
10;23;55;2
10;24;98;2
10;25;98;2
10;26;98;2
10;27;98;2
10;28;98;2
10;29;98;2
10;30;98;2
10;31;98;2
10;32;98;2
10;33;70;2
10;34;70;2
10;35;94;2
10;36;94;2
10;37;94;2
10;38;94;2
10;39;94;2
10;40;88;2
10;41;88;2
10;42;76;2
10;43;76;2
10;44;76;2
10;45;76;2
10;46;78;2
10;47;78;2
10;48;78;2
10;49;78;2
10;50;90;2
10;51;90;2
10;52;90;2
10;53;90;2
10;54;81;2
10;55;81;2
10;56;81;2
10;57;81;2
10;58;81;2
10;59;81;2
10;60;81;2
10;61;81;2
10;62;87;2
10;63;87;2
10;64;11;1
10;65;11;1
10;66;11;1
10;67;11;1
10;68;11;1
10;69;11;1
10;70;11;1
10;71;11;1
10;72;11;1
10;73;11;1
10;74;11;1
10;75;11;1
10;76;11;1
10;77;11;1
10;78;11;1
10;79;11;1
10;80;20;1
10;81;20;1
10;82;20;1
10;83;20;1
10;84;20;1
10;85;20;1
10;86;20;1
10;87;20;1
10;88;20;1
10;89;20;1
10;90;20;1
10;91;20;1
10;92;20;1
10;93;20;1
10;94;20;1
10;95;20;1
10;96;20;1
10;97;20;1
10;98;20;1
10;99;20;1
10;100;20;1
10;101;20;1
10;102;20;1
10;103;28;1
10;104;28;1
10;105;28;1
10;106;28;1
10;107;28;1
10;108;28;1
10;109;28;1
10;110;28;1
10;111;28;1
10;112;28;1
10;113;28;1
10;114;28;1
10;115;28;1
10;116;28;1
10;117;28;1
10;118;28;1
10;119;28;1
10;120;28;1
10;121;28;1
10;122;28;1
10;123;28;1
10;124;28;1
10;125;28;1
10;126;28;1
10;127;28;1
10;128;28;1
10;129;28;1
10;130;28;1
10;131;33;1
10;132;33;1
10;133;33;1
10;134;33;1
10;135;33;1
10;136;33;1
10;137;33;1
10;138;33;1
10;139;33;1
10;140;33;1
10;141;33;1
10;142;33;1
10;143;33;1
10;144;33;1
10;145;33;1
10;146;33;1
10;147;33;1
10;148;33;1
10;149;33;1
11;0;5;1
11;1;5;1
11;2;5;1
11;3;5;1
11;4;5;1
11;5;5;1
11;6;5;1
11;7;5;1
11;8;5;1
11;9;5;1
11;10;5;1
11;11;5;1
11;12;5;1
11;13;5;1
11;14;89;2
11;15;59;2
11;16;59;2
11;17;59;2
11;18;59;2
11;19;59;2
11;20;59;2
11;21;55;2
11;22;55;2
11;23;55;2
11;24;98;2
11;25;98;2
11;26;98;2
11;27;98;2
11;28;98;2
11;29;80;2
11;30;80;2
11;31;98;2
11;32;98;2
11;33;94;2
11;34;94;2
11;35;94;2
11;36;94;2
11;37;94;2
11;38;94;2
11;39;94;2
11;40;88;2
11;41;88;2
11;42;88;2
11;43;76;2
11;44;76;2
11;45;76;2
11;46;78;2
11;47;78;2
11;48;78;2
11;49;90;2
11;50;90;2
11;51;90;2
11;52;90;2
11;53;90;2
11;54;90;2
11;55;81;2
11;56;81;2
11;57;81;2
11;58;81;2
11;59;81;2
11;60;81;2
11;61;81;2
11;62;87;2
11;63;11;1
11;64;11;1
11;65;11;1
11;66;11;1
11;67;11;1
11;68;11;1
11;69;11;1
11;70;11;1
11;71;11;1
11;72;11;1
11;73;11;1
11;74;11;1
11;75;11;1
11;76;11;1
11;77;11;1
11;78;11;1
11;79;11;1
11;80;11;1
11;81;20;1
11;82;20;1
11;83;20;1
11;84;20;1
11;85;20;1
11;86;20;1
11;87;20;1
11;88;20;1
11;89;20;1
11;90;20;1
11;91;20;1
11;92;20;1
11;93;20;1
11;94;20;1
11;95;20;1
11;96;20;1
11;97;20;1
11;98;20;1
11;99;20;1
