5,5,5,5,5,5,5,5,74,74,74,74,74,74,74,74,74,74,74,74,67,67,67,56,56,56,72,72,72,72,72,72,72,72,93,93,93,77,77,77,77,77,77,77,77,77,84,84,84,84,84,84,84,84,84,101,101,101,101,101,101,101,101,62,62,62,62,62,62,62,62,62,11,11,11,11,11,11,11,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,33,33,33,33,33,33,33,33
5,5,5,5,5,5,5,5,74,74,74,74,74,74,74,74,74,74,74,74,67,67,67,56,56,56,72,72,72,72,72,72,72,72,93,93,93,93,77,77,77,77,77,77,77,77,84,84,84,84,84,84,84,84,84,101,101,101,101,101,101,101,62,62,62,62,62,62,62,62,62,62,11,11,11,11,11,11,11,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,33,33,33,33,33,33,33,33
5,5,5,5,5,5,5,5,5,89,89,74,74,74,74,74,74,74,74,74,67,67,56,56,56,56,72,72,72,72,72,72,72,93,93,93,93,93,93,93,77,77,77,77,77,77,77,84,84,84,84,84,84,84,87,87,87,101,101,101,101,101,62,62,62,62,62,62,62,62,62,11,11,11,11,11,11,11,11,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,33,33,33,33,33,33,33,33,33
5,5,5,5,5,5,5,5,5,89,89,89,89,74,74,74,74,74,74,74,55,55,56,56,56,56,72,72,72,72,72,72,70,93,93,93,93,93,93,93,77,77,77,77,77,77,77,84,84,84,84,84,84,81,87,87,87,87,101,101,101,101,62,62,62,62,62,62,62,62,11,11,11,11,11,11,11,11,11,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,33,33,33,33,33,33,33,33,33
5,5,5,5,5,5,5,5,5,5,89,89,89,89,74,74,74,74,74,55,55,55,56,56,56,56,72,72,72,72,72,72,70,70,93,93,93,93,93,93,77,77,77,96,96,96,96,78,78,84,84,84,84,81,81,81,87,87,87,101,101,101,62,62,62,62,62,62,62,11,11,11,11,11,11,11,11,11,11,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,33,33,33,33,33,33,33,33,33,33,33
5,5,5,5,5,5,5,5,5,5,5,89,89,89,89,74,74,55,55,55,55,55,55,56,56,56,72,72,72,72,72,72,70,70,70,93,93,93,93,92,92,92,96,96,96,96,96,78,78,78,84,84,84,81,81,81,81,87,87,87,87,101,101,62,62,62,62,11,11,11,11,11,11,11,11,11,11,11,11,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,33,33,33,33,33,33,33,33,33,33,33,33,33
5,5,5,5,5,5,5,5,5,5,5,5,89,89,89,89,55,55,55,55,55,55,55,55,56,56,72,72,72,72,98,98,70,70,70,70,93,93,93,93,92,96,96,96,96,96,78,78,78,78,78,78,81,81,81,81,81,81,87,87,87,87,101,62,62,62,62,11,11,11,11,11,11,11,11,11,11,11,11,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,33,33,33,33,33,33,33,33,33,33,33,33,33,33
5,5,5,5,5,5,5,5,5,5,5,5,5,89,89,89,89,55,55,55,55,55,55,55,56,56,98,98,98,98,98,98,70,70,70,70,70,93,93,93,93,92,96,96,96,78,78,78,78,78,78,78,81,81,81,81,81,81,81,87,87,87,87,101,62,62,11,11,11,11,11,11,11,11,11,11,11,11,11,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
5,5,5,5,5,5,5,5,5,5,5,5,5,89,89,89,89,89,55,55,55,55,55,55,55,98,98,98,98,98,98,98,70,70,70,70,70,93,93,93,93,93,92,76,78,78,78,78,78,78,78,78,81,81,81,81,81,81,81,81,87,87,87,87,101,11,11,11,11,11,11,11,11,11,11,11,11,11,11,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
5,5,5,5,5,5,5,5,5,5,5,5,5,89,89,89,89,89,55,55,55,55,55,55,55,98,98,98,98,98,98,98,70,70,70,70,70,94,94,93,93,93,76,76,76,78,78,78,78,78,78,90,90,81,81,81,81,81,81,81,81,87,87,87,87,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
